id,id_str,name,screen_name,location,url,description,protected,verified,followers_count,friends_count,listed_count,favourites_count,statuses_count,created_at,utc_offset,time_zone,geo_enabled,lang,contributors_enabled,is_translator,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,profile_image_url,profile_image_url_https,profile_banner_url,default_profile,default_profile_image,following,follow_request_sent,notifications,key
1633811846,1633811846,Shannon Purser,shannonpurser,,http://m.imdb.com/name/nm7684864/,"Actor, Believer, Thinker: Barb from Netflix's Stranger Things and Ethel Muggs on the CW's Riverdale ""Don't let the darkness eat you up.""",False,True,113365,193,383,9365,5980,Tue Jul 30 20:55:51 +0000 2013,,,True,en,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,2FC2EF,181A1E,252429,666666,True,http://pbs.twimg.com/profile_images/844607090467520523/COMsl_aC_normal.jpg,https://pbs.twimg.com/profile_images/844607090467520523/COMsl_aC_normal.jpg,https://pbs.twimg.com/profile_banners/1633811846/1477496653,False,False,,,,0
1496780905,1496780905,Her Royal Thighness,HRoyalThighness,"London, England",http://www.herroyalthighness.co.uk,Footballer (Running Back). Fitness Writer. Founder @AdVirtusUK. Loves Fitness & Food.,False,False,8883,1254,37,3969,17171,Sun Jun 09 22:24:47 +0000 2013,3600.0,London,False,en,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,1DA1F2,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/841073251140980736/7lSb2FGa_normal.jpg,https://pbs.twimg.com/profile_images/841073251140980736/7lSb2FGa_normal.jpg,https://pbs.twimg.com/profile_banners/1496780905/1489362316,True,False,,,,1
415851343,415851343,indie,COCONUTOILBAE,,https://www.tumblr.com/blog/c0conutoilbae,all i do is cry and get the words vegan and virgin mixed up a lot.,False,False,30263,678,718,59559,15698,Fri Nov 18 22:16:42 +0000 2011,-25200.0,Pacific Time (US & Canada),True,en,False,False,1A1B1F,http://pbs.twimg.com/profile_background_images/378800000157524908/Dv8QG9e4.jpeg,https://pbs.twimg.com/profile_background_images/378800000157524908/Dv8QG9e4.jpeg,False,7C0808,FFFFFF,DDFFCC,333333,True,http://pbs.twimg.com/profile_images/868856116549169152/D7KFDDRh_normal.jpg,https://pbs.twimg.com/profile_images/868856116549169152/D7KFDDRh_normal.jpg,https://pbs.twimg.com/profile_banners/415851343/1495215446,False,False,,,,2
326292008,326292008,rat mic,loopzoop,Frazzled Dog & Sons ©,http://Instagram.com/sliccmic,those are his hooves you bitch,False,False,14786,476,133,29663,101522,Wed Jun 29 17:46:48 +0000 2011,-18000.0,Quito,True,en,False,False,FF6699,http://pbs.twimg.com/profile_background_images/378800000116981832/d27b6241c13ca6d15628adff0b9d526c.jpeg,https://pbs.twimg.com/profile_background_images/378800000116981832/d27b6241c13ca6d15628adff0b9d526c.jpeg,True,E81C4F,FFFFFF,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/868850152655790080/nWO-HpPx_normal.jpg,https://pbs.twimg.com/profile_images/868850152655790080/nWO-HpPx_normal.jpg,https://pbs.twimg.com/profile_banners/326292008/1470824904,False,False,,,,3
387981245,387981245,Lucas David,lucasbavid,"Los Angeles, CA",http://www.lucasdavidstudio.com,lucasdavidstudio@gmail.com,False,False,12701,80,105,4396,5235,Mon Oct 10 00:08:00 +0000 2011,-14400.0,Santiago,True,es,False,False,131516,http://pbs.twimg.com/profile_background_images/460689091768512512/5lrnqyNq.png,https://pbs.twimg.com/profile_background_images/460689091768512512/5lrnqyNq.png,True,ABB8C2,000000,EBE2E4,294F52,True,http://pbs.twimg.com/profile_images/866046281524813824/Kc4AsRT8_normal.jpg,https://pbs.twimg.com/profile_images/866046281524813824/Kc4AsRT8_normal.jpg,https://pbs.twimg.com/profile_banners/387981245/1490848248,False,False,,,,4
237548529,237548529,Brandon Stanton,humansofny,"New York, NY",http://www.humansofnewyork.com,Creator of the blog and #1 NYT Bestselling books: Humans of New York and Humans of New York Stories.,False,True,673330,382,3117,1597,5949,Thu Jan 13 02:43:38 +0000 2011,-14400.0,Eastern Time (US & Canada),False,en,False,False,6E757A,http://pbs.twimg.com/profile_background_images/458364038422859776/UuNGX6Dl.jpeg,https://pbs.twimg.com/profile_background_images/458364038422859776/UuNGX6Dl.jpeg,False,233294,FFFFFF,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/442100778639974400/Zj7Hfan__normal.jpeg,https://pbs.twimg.com/profile_images/442100778639974400/Zj7Hfan__normal.jpeg,https://pbs.twimg.com/profile_banners/237548529/1412171810,False,False,,,,5
2152741188,2152741188,Read The F*ing Facts,RTFFacts,,,Follow @RTFFacts to get amusing and amazing facts and news,False,False,195665,14,120,0,233477,Thu Oct 24 11:02:56 +0000 2013,36000.0,Brisbane,False,en,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,1DA1F2,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/378800000649521574/db84ba49b34f0b5e9d9170a6a35b769f_normal.png,https://pbs.twimg.com/profile_images/378800000649521574/db84ba49b34f0b5e9d9170a6a35b769f_normal.png,,True,False,,,,6
1477872932,1477872932,billy🥀,oraltwjnk,,http://Instagram.com/oraltwink,billyyhuynh@gmail.com ❣️http://www.youtube.com/billyhuynh,False,False,29441,1323,443,23172,12265,Sun Jun 02 18:06:46 +0000 2013,-10800.0,Atlantic Time (Canada),True,en,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,1DA1F2,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/870301977032503296/mCOl8srd_normal.jpg,https://pbs.twimg.com/profile_images/870301977032503296/mCOl8srd_normal.jpg,https://pbs.twimg.com/profile_banners/1477872932/1495253613,True,False,,,,7
321613951,321613951,ㅤ,pettyblackboy,Baltimore•NYC,http://www.instagram.com/pettyblackboy,"Womanist Accomplice | Hoodrat | Student | Model I'm not gay, I'm dark straight ✨(he/they)",False,False,6777,649,156,8018,20103,Tue Jun 21 21:15:43 +0000 2011,-10800.0,Atlantic Time (Canada),True,en,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,1DA1F2,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/865337665775906816/wy9nhK0-_normal.jpg,https://pbs.twimg.com/profile_images/865337665775906816/wy9nhK0-_normal.jpg,https://pbs.twimg.com/profile_banners/321613951/1490056096,True,False,,,,8
182421670,182421670,bp Magazine,bpHopeMag,"Buffalo, NY",http://www.bphope.com/,bp Magazine is an award-winning quarterly mental health magazine focusing on bipolar disorder. #bipolar #mentalhealth,False,False,6656,4918,202,1752,8161,Tue Aug 24 15:19:52 +0000 2010,-14400.0,Eastern Time (US & Canada),False,en,False,False,FFFFFF,http://pbs.twimg.com/profile_background_images/139533838/bpTwitter_bckgrnd1.jpg,https://pbs.twimg.com/profile_background_images/139533838/bpTwitter_bckgrnd1.jpg,True,74B743,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/733320266860744704/K8l7mBwX_normal.jpg,https://pbs.twimg.com/profile_images/733320266860744704/K8l7mBwX_normal.jpg,https://pbs.twimg.com/profile_banners/182421670/1464877533,False,False,,,,9
2924333103,2924333103,Sweet Thang,_Liviiiiii,Amazonia,,"she/her, that bitch",False,False,539,356,18,28185,44192,Tue Dec 16 05:35:51 +0000 2014,,,False,en,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,1DA1F2,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/864128481097076736/v9b86fX3_normal.jpg,https://pbs.twimg.com/profile_images/864128481097076736/v9b86fX3_normal.jpg,https://pbs.twimg.com/profile_banners/2924333103/1470011577,True,False,,,,10
237548529,237548529,Brandon Stanton,humansofny,"New York, NY",http://www.humansofnewyork.com,Creator of the blog and #1 NYT Bestselling books: Humans of New York and Humans of New York Stories.,False,True,673330,382,3117,1597,5949,Thu Jan 13 02:43:38 +0000 2011,-14400.0,Eastern Time (US & Canada),False,en,False,False,6E757A,http://pbs.twimg.com/profile_background_images/458364038422859776/UuNGX6Dl.jpeg,https://pbs.twimg.com/profile_background_images/458364038422859776/UuNGX6Dl.jpeg,False,233294,FFFFFF,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/442100778639974400/Zj7Hfan__normal.jpeg,https://pbs.twimg.com/profile_images/442100778639974400/Zj7Hfan__normal.jpeg,https://pbs.twimg.com/profile_banners/237548529/1412171810,False,False,,,,11
321613951,321613951,ㅤ,pettyblackboy,Baltimore•NYC,http://www.instagram.com/pettyblackboy,"Womanist Accomplice | Hoodrat | Student | Model I'm not gay, I'm dark straight ✨(he/they)",False,False,6777,649,156,8018,20103,Tue Jun 21 21:15:43 +0000 2011,-10800.0,Atlantic Time (Canada),True,en,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,1DA1F2,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/865337665775906816/wy9nhK0-_normal.jpg,https://pbs.twimg.com/profile_images/865337665775906816/wy9nhK0-_normal.jpg,https://pbs.twimg.com/profile_banners/321613951/1490056096,True,False,,,,12
2195808223,2195808223,Department of Health,roinnslainte,Ireland,http://www.health.gov.ie,Official account of the Department of Health Ireland. Twitter Policy: http://bit.ly/1nmLOvv,False,True,10171,363,107,324,1971,Fri Nov 15 11:15:03 +0000 2013,,,True,en,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,1DA1F2,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/836576630382415873/fk2pfJtZ_normal.jpg,https://pbs.twimg.com/profile_images/836576630382415873/fk2pfJtZ_normal.jpg,https://pbs.twimg.com/profile_banners/2195808223/1495097074,True,False,,,,13
321613951,321613951,ㅤ,pettyblackboy,Baltimore•NYC,http://www.instagram.com/pettyblackboy,"Womanist Accomplice | Hoodrat | Student | Model I'm not gay, I'm dark straight ✨(he/they)",False,False,6777,649,142,8018,20103,Tue Jun 21 21:15:43 +0000 2011,-10800.0,Atlantic Time (Canada),True,en,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,1DA1F2,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/865337665775906816/wy9nhK0-_normal.jpg,https://pbs.twimg.com/profile_images/865337665775906816/wy9nhK0-_normal.jpg,https://pbs.twimg.com/profile_banners/321613951/1490056096,True,False,,,,14
28785486,28785486,ABC News,ABC,New York City / Worldwide,http://ABCNews.com,See the whole picture with @ABC News. Join us on Facebook: https://www.facebook.com/abcnews,False,True,10582774,747,48506,458,170068,Sat Apr 04 12:40:32 +0000 2009,-14400.0,Eastern Time (US & Canada),True,en,False,False,6E8EB5,http://pbs.twimg.com/profile_background_images/441965491024719872/pAv-lzCZ.jpeg,https://pbs.twimg.com/profile_background_images/441965491024719872/pAv-lzCZ.jpeg,False,336699,FFFFFF,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/658688193651277824/Kv_cNNub_normal.png,https://pbs.twimg.com/profile_images/658688193651277824/Kv_cNNub_normal.png,https://pbs.twimg.com/profile_banners/28785486/1484959774,False,False,,,,15
16259251,16259251,REVOLT TV,RevoltTV,,http://REVOLT.TV,The #1 Name in Music.,False,True,198651,112,1382,11390,109724,Fri Sep 12 17:18:47 +0000 2008,-14400.0,Eastern Time (US & Canada),True,en,False,False,000000,http://pbs.twimg.com/profile_background_images/448907323705012225/3CbpLuIP.jpeg,https://pbs.twimg.com/profile_background_images/448907323705012225/3CbpLuIP.jpeg,False,B61213,000000,EFEFEF,333333,True,http://pbs.twimg.com/profile_images/724317568484409344/kdovplou_normal.jpg,https://pbs.twimg.com/profile_images/724317568484409344/kdovplou_normal.jpg,https://pbs.twimg.com/profile_banners/16259251/1495389274,False,False,,,,16
14297863,14297863,Scott Santens,scottsantens,"New Orleans, LA",http://scottsantens.com,"#Basicincome advocate with a basic income via @Patreon; Writer: @Futurism, @HuffPost, @wef, @TechCrunch, @Voxdotcom, @BostonGlobe, @Politico; /r/BasicIncome mod",False,True,58505,61901,1376,336032,49787,Thu Apr 03 23:37:19 +0000 2008,-18000.0,Central Time (US & Canada),True,en,False,False,1A1B1F,http://pbs.twimg.com/profile_background_images/7346185/tile_render.png,https://pbs.twimg.com/profile_background_images/7346185/tile_render.png,True,020994,181A1E,252429,666666,True,http://pbs.twimg.com/profile_images/839966888956305408/wfjRW43z_normal.png,https://pbs.twimg.com/profile_images/839966888956305408/wfjRW43z_normal.png,https://pbs.twimg.com/profile_banners/14297863/1431364367,False,False,,,,17
718959866598068225,718959866598068225,Carrie,mistercakerz,main: @educonnectionz,http://ko-fi.com/cakerz,"@jetothan DREW MY CUTE ICON 🌟
FREDDIE BENSON IS MY SON HUSH
🐱
@niadraws DREW MY CUTE NORTH BANNER",False,False,392,180,4,16861,5364,Sun Apr 10 00:32:44 +0000 2016,-14400.0,Eastern Time (US & Canada),False,en,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,19CF86,000000,000000,000000,True,http://pbs.twimg.com/profile_images/854424737103179784/-LIgBTqm_normal.jpg,https://pbs.twimg.com/profile_images/854424737103179784/-LIgBTqm_normal.jpg,https://pbs.twimg.com/profile_banners/718959866598068225/1494361509,False,False,,,,18
132774626,132774626,Common White Girl,GIRLposts,,,I'm a Victoria's Secret model but it's such a secret not even Victoria knows. https://GIRLposts.net,False,False,7349379,145263,15040,79024,68920,Wed Apr 14 04:20:26 +0000 2010,-14400.0,Eastern Time (US & Canada),False,en,False,False,FFFFFF,http://pbs.twimg.com/profile_background_images/378800000170694213/oBOPesu1.png,https://pbs.twimg.com/profile_background_images/378800000170694213/oBOPesu1.png,False,FF33CC,FFFFFF,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/859863737146253317/ClunlkwL_normal.jpg,https://pbs.twimg.com/profile_images/859863737146253317/ClunlkwL_normal.jpg,https://pbs.twimg.com/profile_banners/132774626/1495507479,False,False,,,,19
802395435209879552,802395435209879552,Tay💜🦋,TaylereGang,Disneyland,,Virgo♍️ | BTS | SFSU | Zachary Looney ❤️,False,False,105,178,0,2142,2512,Sat Nov 26 06:15:54 +0000 2016,,,False,en,False,False,F5F8FA,,,False,1DA1F2,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/843217411775983616/B6wLIk-7_normal.jpg,https://pbs.twimg.com/profile_images/843217411775983616/B6wLIk-7_normal.jpg,https://pbs.twimg.com/profile_banners/802395435209879552/1492098400,True,False,,,,20
2480839812,2480839812,yanna,khiefceefs,,,cancer sun virgo rising aries moon,False,False,773,420,9,3533,21655,Wed May 07 00:38:06 +0000 2014,,,False,en,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,1DA1F2,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/870396250197303296/2czSSAC1_normal.jpg,https://pbs.twimg.com/profile_images/870396250197303296/2czSSAC1_normal.jpg,https://pbs.twimg.com/profile_banners/2480839812/1496038637,True,False,,,,21
1079108184,1079108184,Eva Gutowski,lifeaseva,Existing,http://www.simonandschusterpublishing.com/eva-gutowski-my-life-as-eva/index.html,"Stay fun forever. evagutowski@gmail.com youtuber, comedian, conspiracy theorist, mediocre surfer AND NOW AN AUTHOR AND ACTRESS YEEEEAHHHHHHBOIIIIIIIIIIIIIIIIII",False,True,3280355,2868,965,16927,12593,Fri Jan 11 09:47:49 +0000 2013,,,True,en,False,False,000000,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,False,F5ABB5,000000,000000,000000,False,http://pbs.twimg.com/profile_images/869849430186270720/k_nq-SCc_normal.jpg,https://pbs.twimg.com/profile_images/869849430186270720/k_nq-SCc_normal.jpg,https://pbs.twimg.com/profile_banners/1079108184/1496223100,False,False,,,,22
3087400007,3087400007,3amfeels,3amfeels,,,⠀⠀⠀I'm all fucked up ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ/retweets are automated ⠀⠀⠀⠀⠀ㅤㅤ⠀Turn on notifications ✗♥Oㅤㅤㅤㅤㅤㅤㅤ⠀,False,False,64845,0,331,37,778,Wed Mar 11 18:10:30 +0000 2015,-14400.0,Eastern Time (US & Canada),False,en,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,1DA1F2,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/663798695847137284/c3v4N8as_normal.jpg,https://pbs.twimg.com/profile_images/663798695847137284/c3v4N8as_normal.jpg,https://pbs.twimg.com/profile_banners/3087400007/1447096917,True,False,,,,23
1079108184,1079108184,Eva Gutowski,lifeaseva,Existing,http://www.simonandschusterpublishing.com/eva-gutowski-my-life-as-eva/index.html,"Stay fun forever. evagutowski@gmail.com youtuber, comedian, conspiracy theorist, mediocre surfer AND NOW AN AUTHOR AND ACTRESS YEEEEAHHHHHHBOIIIIIIIIIIIIIIIIII",False,True,3280355,2868,965,16927,12593,Fri Jan 11 09:47:49 +0000 2013,,,True,en,False,False,000000,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,False,F5ABB5,000000,000000,000000,False,http://pbs.twimg.com/profile_images/869849430186270720/k_nq-SCc_normal.jpg,https://pbs.twimg.com/profile_images/869849430186270720/k_nq-SCc_normal.jpg,https://pbs.twimg.com/profile_banners/1079108184/1496223100,False,False,,,,24
238575113,238575113,Kon Karapanagiotidis,Kon__K,"Australia, Wurundjeri Land",https://goo.gl/BfoyyT,"OAM. Founder and CEO @ASRC1. Board @ChildrensGround. Philanthropist, Human Rights Lawyer, Social Worker, Amateur Chef and Masseur. Insta @halloumitracksuit",False,True,36261,5641,614,36496,47226,Sat Jan 15 14:03:07 +0000 2011,36000.0,Melbourne,False,en,False,False,FFF04D,http://pbs.twimg.com/profile_background_images/378800000173784727/0j7g5mWz.jpeg,https://pbs.twimg.com/profile_background_images/378800000173784727/0j7g5mWz.jpeg,True,0099CC,FFFFFF,F6FFD1,333333,False,http://pbs.twimg.com/profile_images/862444057317998593/mj1VTdeQ_normal.jpg,https://pbs.twimg.com/profile_images/862444057317998593/mj1VTdeQ_normal.jpg,https://pbs.twimg.com/profile_banners/238575113/1495440153,False,False,,,,25
291877485,291877485,Mr Ace⚽ #TabooTalkTT,LateefAce,Ldn/Midlands  #AFC,http://warpedrealism.wordpress.com/,,False,False,1501,994,20,3366,66090,Mon May 02 19:16:11 +0000 2011,0.0,Casablanca,False,en,False,False,131516,http://pbs.twimg.com/profile_background_images/463754838946230272/v14RWQYB.jpeg,https://pbs.twimg.com/profile_background_images/463754838946230272/v14RWQYB.jpeg,True,2C1AB8,000000,EFEFEF,333333,True,http://pbs.twimg.com/profile_images/865949868967243777/1U9Q2O6Q_normal.jpg,https://pbs.twimg.com/profile_images/865949868967243777/1U9Q2O6Q_normal.jpg,https://pbs.twimg.com/profile_banners/291877485/1410018247,False,False,,,,26
1152282337,1152282337,Fares,Fareisofficial,"Dhahran, Kingdom of Saudi Arabia",http://faresofficial.tumblr.com/,,False,False,915,115,1,56,215,Tue Feb 05 22:49:44 +0000 2013,,,True,ar,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,1DA1F2,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/869662702561628161/dE49F0Yi_normal.jpg,https://pbs.twimg.com/profile_images/869662702561628161/dE49F0Yi_normal.jpg,https://pbs.twimg.com/profile_banners/1152282337/1490501646,True,False,,,,27
234169908,234169908,Talia Mar 🖤🦄,TaliaMarMusic,London / Surrey,https://www.youtube.com/watch?v=0K0Th5OFS5I,Singer/songwriter & Youtuber || typo queen || snap/Insta - Taliamarmusic - business enquiries ONLY - info@taliamar.com,False,False,44313,492,151,26240,13321,Wed Jan 05 00:36:10 +0000 2011,3600.0,London,True,en,False,False,FF00C4,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,FF691F,5ED4DC,E0A6D5,ED009A,True,http://pbs.twimg.com/profile_images/853391356533854208/nigIVoHP_normal.jpg,https://pbs.twimg.com/profile_images/853391356533854208/nigIVoHP_normal.jpg,https://pbs.twimg.com/profile_banners/234169908/1491933931,False,False,,,,28
4884729057,4884729057,fatima,fatimaxkhan,Kingdom of Saudi Arabia,https://ask.fm/fatimaxxkhan,it's Ramadan and that's why my bio doesn't contain swear words like it used to,False,False,81,116,0,4685,813,Sun Feb 07 13:46:25 +0000 2016,,,False,en-GB,False,False,F5F8FA,,,False,1DA1F2,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/869314919749087232/P4oIg7We_normal.jpg,https://pbs.twimg.com/profile_images/869314919749087232/P4oIg7We_normal.jpg,https://pbs.twimg.com/profile_banners/4884729057/1495674224,True,False,,,,29
1171635955,1171635955,31ltolox,31ltolox,"Macclesfield, England",,"Manchester City, bad science, corruption and religious ridiculousness.",False,False,302,683,7,551,12660,Tue Feb 12 11:01:22 +0000 2013,-25200.0,Pacific Time (US & Canada),False,en,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,1DA1F2,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/670769251012255744/EBeYKV6D_normal.jpg,https://pbs.twimg.com/profile_images/670769251012255744/EBeYKV6D_normal.jpg,,True,False,,,,30
381268670,381268670,ναℓⓥ,Vallllentine,Boston?? Florida?? Who knows ,,; || stay gold,False,False,986,621,7,26147,31796,Wed Sep 28 01:25:31 +0000 2011,-14400.0,Eastern Time (US & Canada),True,en,False,False,642D8B,http://pbs.twimg.com/profile_background_images/342964422/zebra.png,https://pbs.twimg.com/profile_background_images/342964422/zebra.png,True,FF0000,65B0DA,7AC3EE,3D1957,True,http://pbs.twimg.com/profile_images/869711691617054720/y-qinr6N_normal.jpg,https://pbs.twimg.com/profile_images/869711691617054720/y-qinr6N_normal.jpg,https://pbs.twimg.com/profile_banners/381268670/1492385061,False,False,,,,31
176559858,176559858,Truehope Nutritional,TruehopeEmpower,"Raymond, Alberta, Canada",http://newsletter.truehope.com/,"I tweet about mental health, as well as our business and our products, which have helped over 100,000 people around the world find happiness, hope, and healing.",False,False,24361,17483,761,21000,116193,Mon Aug 09 21:33:25 +0000 2010,-21600.0,Mountain Time (US & Canada),True,en,False,False,1C75BC,http://pbs.twimg.com/profile_background_images/378800000172330980/3IfRjVkx.png,https://pbs.twimg.com/profile_background_images/378800000172330980/3IfRjVkx.png,False,FF3300,FFFFFF,C1D9EB,615D61,True,http://pbs.twimg.com/profile_images/588372223099994112/KyBD0Uge_normal.png,https://pbs.twimg.com/profile_images/588372223099994112/KyBD0Uge_normal.png,https://pbs.twimg.com/profile_banners/176559858/1398264506,False,False,,,,32
1079108184,1079108184,Eva Gutowski,lifeaseva,Existing,http://www.simonandschusterpublishing.com/eva-gutowski-my-life-as-eva/index.html,"Stay fun forever. evagutowski@gmail.com youtuber, comedian, conspiracy theorist, mediocre surfer AND NOW AN AUTHOR AND ACTRESS YEEEEAHHHHHHBOIIIIIIIIIIIIIIIIII",False,True,3280336,2868,970,16927,12593,Fri Jan 11 09:47:49 +0000 2013,,,True,en,False,False,000000,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,False,F5ABB5,000000,000000,000000,False,http://pbs.twimg.com/profile_images/869849430186270720/k_nq-SCc_normal.jpg,https://pbs.twimg.com/profile_images/869849430186270720/k_nq-SCc_normal.jpg,https://pbs.twimg.com/profile_banners/1079108184/1496223100,False,False,,,,33
1536549264,1536549264,Ian McCargo 4 Pudsey,PudseyLabour,"Leeds, England",,"Standing up for you in #Pudsey, #Horsforth & #Aireborough. Promoted by John Garvani on behalf of Ian McCargo both at 33 Newlay Grove, Horsforth, LS18 4LQ",False,False,1390,691,14,723,2338,Fri Jun 21 13:57:09 +0000 2013,3600.0,London,True,en-gb,False,False,C0DEED,http://pbs.twimg.com/profile_background_images/378800000114470558/6a68e8c481f8375dd585d851d838c9a9.jpeg,https://pbs.twimg.com/profile_background_images/378800000114470558/6a68e8c481f8375dd585d851d838c9a9.jpeg,True,CA3534,000000,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/868899095284461570/65XAhumR_normal.jpg,https://pbs.twimg.com/profile_images/868899095284461570/65XAhumR_normal.jpg,https://pbs.twimg.com/profile_banners/1536549264/1494276116,False,False,,,,34
2508808586,2508808586,briana,goghld,,,west coast bros,False,False,147,46,0,2700,1178,Tue May 20 00:10:15 +0000 2014,-25200.0,Pacific Time (US & Canada),False,en,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,91D2FA,000000,000000,000000,False,http://pbs.twimg.com/profile_images/823305778182365185/UDprGI2K_normal.jpg,https://pbs.twimg.com/profile_images/823305778182365185/UDprGI2K_normal.jpg,https://pbs.twimg.com/profile_banners/2508808586/1496354322,False,False,,,,35
1604444052,1604444052,The Dodo,dodo,"New York, NY",http://thedodo.com,For animal people.,False,True,296365,3157,2350,12637,44439,Thu Jul 18 22:19:02 +0000 2013,-14400.0,Eastern Time (US & Canada),True,en,False,False,A0E6F9,http://pbs.twimg.com/profile_background_images/458286792815304705/5TLXHXiN.jpeg,https://pbs.twimg.com/profile_background_images/458286792815304705/5TLXHXiN.jpeg,True,819440,FFFFFF,DDEEF6,333333,False,http://pbs.twimg.com/profile_images/775401262028300292/Vzvp_QN5_normal.jpg,https://pbs.twimg.com/profile_images/775401262028300292/Vzvp_QN5_normal.jpg,https://pbs.twimg.com/profile_banners/1604444052/1493668017,False,False,,,,36
1079108184,1079108184,Eva Gutowski,lifeaseva,Existing,http://www.simonandschusterpublishing.com/eva-gutowski-my-life-as-eva/index.html,"Stay fun forever. evagutowski@gmail.com youtuber, comedian, conspiracy theorist, mediocre surfer AND NOW AN AUTHOR AND ACTRESS YEEEEAHHHHHHBOIIIIIIIIIIIIIIIIII",False,True,3280336,2868,971,16927,12593,Fri Jan 11 09:47:49 +0000 2013,,,True,en,False,False,000000,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,False,F5ABB5,000000,000000,000000,False,http://pbs.twimg.com/profile_images/869849430186270720/k_nq-SCc_normal.jpg,https://pbs.twimg.com/profile_images/869849430186270720/k_nq-SCc_normal.jpg,https://pbs.twimg.com/profile_banners/1079108184/1496223100,False,False,,,,37
